time,page,sender_name,content,photos,,videos,link,kdv,
2024/03/19,Chuyện của Hà Nội,Tuan Dinh Zin,"NHIỀU NGƯỜI SÁNG NAY BỊ MUỘN LÀM VÌ TRỜI MƯA, NGẬP LỤT  Phát hiện sáng nay rất nhiều anh em sau khi tỉnh giấc mở cửa thấy mưa, trong lòng le lói chút ý định bỏ một ngày chuyên cần cũng không sao nhưng vì khả năng thi lại quá cao nên đành thôi thúc bản thân dắt xe lao ra đường. Nào ngờ đâu cơn mưa đêm tầm tã khiến vài con đường thân quen đã ngập ngang lốp xe, và cái kết vừa ướt người vừa đi học muộn.   Một câu chuyện buồn ngày Hà Nội đón gió mùa   Ảnh: TTXVN","https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/430853035_726060792848328_2911377807476746377_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF3LZjCzeJo2ziNT906wqTmlnaeMuDl236Wdp4y4OXbfouyLiDoD8lEzRhi4-g_cuIriVbxDbfjNtR1YU_vGLAj&_nc_ohc=Gj8-MifaU7UAX_RpmZt&_nc_ht=scontent.fhan2-4.fna&oh=03_AdSnLcqzKbNY43lFa9zOWoziAB-CNcZ5Th2iDXlpKyDBcA&oe=6631CF5D 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/432099645_428670756304386_815141083962411435_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFkWAAfFdxRUigKOf-o44UKn4L6Bw6DSlGfgvoHDoNKUVq5KeCELw02oD-qCp_6dIxEnfymZyYSWk_IZDRShNpE&_nc_ohc=XX6W10UjPv8AX88c9K7&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSUi6VIk_A85awpRbDNxXL7aOy-3pKN3fxm46vE-WbLaw&oe=6631F240 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/432119650_1464795957802244_2461334625147630352_n.png?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGttZuivH8cLkdrgOsXI7X3LGFUQjEfLxYsYVRCMR8vFvvXKPC1_Hi-ztpCf3jipgcg6cs-qf5sDPWW-Il_fFdL&_nc_ohc=TnYkFxsgx-EAX-H631j&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTbeGqqNpCLWMePR5ezMDmbDHYCDhI3WFDRmjly44tosA&oe=6631D1AD 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/432228317_309952538776053_3621893735463835588_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGX2f7AS35HInOwp9PpEa7sJBSVHLcft_ckFJUctx-393th6Jz3FFzPVc3E0gHMZihobM23zw2V3qHmQVBh0sNE&_nc_ohc=KFC4i1vxHjIAX-Nsy6p&_nc_ht=scontent.fhan2-4.fna&oh=03_AdR1EP0oTXws9Tq0K-mVzEdUwimBq_IV3drHmS1aT68Ruw&oe=6631EA0C 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/411803404_301002792409129_6967298261221578631_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHoNuxpYnA--MJu6kH86-XEZoBL5Zgi47JmgEvlmCLjst8ETNy_mU418pa1v3KgFJ1C5JYMzQ9PrSnKoCHvcsg8&_nc_ohc=QA9K7o5Tfs4AX-UYHp2&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSQoxsTtse22jTBs_LKD_ABaecgpO9G76tb6jFlXmBawg&oe=6631E152 ",,,,Đạt,Duyệt
2024/03/19,Chuyện của Hà Nội,Khanh Huyen,Thế các bảnh đã đến được công ty hết chưa?,https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432728630_1308680673857624_1175146123884622806_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEvBLyH-SM7KEQF51e1RvIO2T6btcfWBTjZPpu1x9YFOErqgala8hA1ArZDMYw_30rr2-_2hoUFtgfmEEVX_2Ck&_nc_ohc=LtITdFmrnnsAX-ZQJhv&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQOH6u2kmdEMiF4RodRJeQ0u3A0xouwOU5Zhq_BrSBUhQ&oe=6631E7F5 ,,,,Đạt,Duyệt
2024/03/19,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/100044106323019/posts/pfbid022XTSgu3kFE7enSCTZwF6hBUjtJiFFF1gP9auPfJTmoEr4Mz9GzAfUoMF7Xyzzkgnl/?,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid022cV8xbwT4uUhXyG8g2CN9DAKhTcq7pNnpPipM1S2UY6uDWx6TCC5XJC2sBNjxvr4l,Đạt,Duyệt
2024/03/19,Chuyện của Hà Nội,Thao Thu Giap,Nghe nói anh em Nhân văn được lội suối cổng sau rồi,,,,,Đạt,Duyệt
2024/03/19,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,Không ai cả:  Thời tiết Hà Nội mỗi khi tôi đi học đi làm sớm:,https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/418947615_818574836976753_632011744590584132_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFMQReJ2S5n1g_auKVhZnl6EXlXfYk_2jQReVd9iT_aNIi4IcU-2hRp2s_qyFlz7ss8iWrwXhr2Mwi95ohgNFB1&_nc_ohc=v47humSIukYAX9jb5wt&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTC6vBclYKGtd6UF0dXi4qEVdfue46PJGHA1LP3wARKrA&oe=6631E789 ,,,,Đạt,Duyệt
2024/03/18,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,Á à bắt được người vừa suy vừa đói bụng giờ còn lướt điện thoại chưa đi ngủ🤨🫵,"https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432345993_2050813435289342_660309326697686934_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFkCro_ZW5_QLfC_cBlRjMHpRPZWmMzYp6lE9laYzNinqqCm_JRKFILWqm_D_Pke-EuEvVZE1boWhvzKfYHQC4C&_nc_ohc=d7bxDaJ2GD4AX_xtmh6&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQ8n1vcaLrkJQ8dJcnvuvszUiaA8BOYFa7vJKlTGiaDTA&oe=6631E4F7 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431718499_888136143058864_6332611680702088311_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHhaYE-hATBbAdr7e4acZX-zRmqTxJDFKHNGapPEkMUoelywvK1Nr4Y4s4yyD7snRuhUguwiSZ_sCAt_TdLMJD6&_nc_ohc=K4DzNK6Nt5UAX8UWLzM&_nc_oc=Adjthqb1FV9FTHd9u-U_qbVdAC9w_ItcWiucbNOXx8pU_DZlD3Tjt43W00qRZ5Fk5sc&_nc_ht=scontent.fhan2-4.fna&oh=03_AdRNL_QgrtjEJUugTDsdASicNFF4S4Pcd2mtzVBvSS_6sA&oe=6631F9EF 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432284359_1141831950192754_5616346006680685007_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG0BiB2EMFFMgSVtKLAOiU16lLO2Kl4UfjqUs7YqXhR-OkMVnbQj-_i17Gst4X7GlDhmkHj__jHHzxhd4_TLtNh&_nc_ohc=2x05rIsFcjUAX9C1USd&_nc_oc=AdgBATFm_rcWobXuE_-60xJSw0lzf8t3eUJY6lezRa3XL2BPa9_2-FFaPU23MGvv0iU&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSKNlSoldd0_E2RJEKY3755m9MBU7NXFlkPZrptoaFR2Q&oe=6631D6C8 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432264675_1329040424438402_3908148258816806919_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHa8z20f_h-YucY5w-22jad0AT5XpiZNHrQBPlemJk0elyt2mmcmp1zmz3kzhZzlKz8CEkXhDkgRoxuGLPuJVk8&_nc_ohc=AgqBi1plUagAX9GO_FR&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTGtoDBQHw8N-nO0V6bmRajwCGfSFS7pIfJPPLFamjrOA&oe=6631EF31 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431702093_942364297564801_3400999550077192234_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGiphuJ2pQjACshuRgcr114FAF8q7pXJrEUAXyrulcmsXOaO1lVkxYCf8G_Od95i00MOC3R-PzzOfe1DrOi4tuf&_nc_ohc=2plxcdmO1DQAX-tF_ac&_nc_ht=scontent.fhan2-4.fna&oh=03_AdSXJpA-8vvxLYVro5t-xgWuMUCeopWTz_K5faHtC8TW7A&oe=6631DB8E 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/432412526_1573769050142764_1519301110722134255_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFbSz_NnTJFJtGlN2FeVbZQpBJ3hZjDkkGkEneFmMOSQfknUlfY1gONAwOQaiam9Bctg0aHH8qPctnHoQehGcFN&_nc_ohc=wSYrzpcwG-gAX_1yF8u&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTGfF69yMjR1MSwxWNub47t1vKYcc-28FFf0IxEmZ1l7g&oe=6631CDA2 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432256171_952828165851716_2373869002536178192_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHjqJngXPPo1FnZatLhHPrRD1xRNSa611UPXFE1JrrXVYDgOpI84nXf2h2plXYHBk1uaLpeqhQZNEHE7R9oRti0&_nc_ohc=ONopoKEZvjcAX_iFkK-&_nc_oc=AdguuT4MTQnVq3xJE07LGacrT8m3LwyzastglAYSF8K0uFrtGaW4FYmo7Z8ZZerDzTw&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQykNq_Vf9yjUDTyh3_xlTojJUgP9FnVS5L9S3G6RfXvg&oe=6631F7B6 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/431585733_1145003870002764_3474175966962841392_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFhWaRry1BMXVdXp94nu17HkrRU0-LK6O6StFTT4sro7tarEYTFTpLRPspoweM0p1b2tCxVQf4bp43hAJKrHfLG&_nc_ohc=4Dn1zl4lIHMAX_Aw_Fq&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQC2t-teyJOOlAMKrjFrh9cHNo_iCjxARgvb_CX6LVpSA&oe=6631EDA6 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431640892_349254014779437_5320375523484125464_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGiD5_x-M-if1QtUWR2WZpjqupPVLlcJv-q6k9UuVwm_4tIBy13CICHOhcgRSLlhYmp0lLm5oq2tcROJnLK-FAn&_nc_ohc=f31BQgtSgCwAX-OvDKt&_nc_ht=scontent.fhan2-3.fna&oh=03_AdRwY83mieY6vZojP7b75rPs5F0UgtCm4yI2OReaoA6VVA&oe=6631D8CB 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432281206_855945562968840_1883102224592672081_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGygpdG7V5fxbxPrl8zbdboTqClDdU1avVOoKUN1TVq9WADzgIGbfIkyE8L-YUUnsZ6ZBnjOQgnlY-BspqwIMtj&_nc_ohc=UurJBld3LzUAX_n7szq&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSUMyAMOY6326bs_V2I2GlpaitARC9fnb8DkC8q-h_0VQ&oe=6631CED1 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432420013_1082800106171532_8434491469025160932_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFp688oXm871XAZPaO4eBF-RZlrd5fLvmlFmWt3l8u-aSZkwfrtFSEq8aN_lKGVyNk0S3Ja9dONREgJfohsR4ye&_nc_ohc=5wegqg1GW3oAX_OhIro&_nc_oc=AdgDkviolg5RbF_Hd2uf5bsxn77Nw52HJPExmuXeNO_nVJHby6Ma0AyNKmUG0D2Tvv0&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQjuUltBfRfDFey7kY1odwg13hmNrkFbbTK0t9h0lrZRQ&oe=6631FD10 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431726999_1365299424182883_5711969753935059141_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHhQSo6QH-sFlsLQ_A3eU2Su7Ew8BU-r1i7sTDwFT6vWNVphEFfFPUMQ2zQeSIylyDLG4219kbrAF695AC4Zgrx&_nc_ohc=axFrsVV4CmIAX_WrsV7&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTxAx9whenPvfLsuOx1JQ0G2BaBQB42M4UrGFhvU7kALA&oe=6631D8D7 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431660208_920728159790020_5791480951868399206_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGzjAw3NgR15PvzrYqod3TMk3dk3ftwqS2Td2Td-3CpLYxgz91dsV0A6CH5eGZxOTpC-pjAKjjcvwFBaCVs7jPp&_nc_ohc=8Kv_DbolZvQAX_n96kX&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSyg8QXlzYvVJn_JqxIELkmI8pg0klGHVLXj1rUxCvx0A&oe=6631F903 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432270278_343332432041983_7836763504971140495_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF74YEeYqNgcx7lXbHqKaHmlV2tDwkNOyWVXa0PCQ07JaVtKmYyOcMBet3abuNVmRXxEZSDn0ec5K5AvkBdcp0o&_nc_ohc=hTE_u0QViTkAX-FF5nu&_nc_ht=scontent.fhan2-3.fna&oh=03_AdRhZ7ly6HSqY2IcaI4C8G4z1c3BiglaFxyJnK8F1kK_lQ&oe=6631FF44 ",,,,Bách,Duyệt
2024/03/18,Chuyện của Hà Nội,Khanh Huyen,Nhắn nhủ tới các bạn gái của tớ:,https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431309136_1022385229347778_1038478269811876818_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGw5KtlotwLPX3Uysn_o_CXpngf3qKDyaCmeB_eooPJoO9F1zOlH0YL0uB0sV3qbkEbwpFnRuWo5Cv01vrcq2l6&_nc_ohc=slIW5Hdp-WgAX8tkuY9&_nc_oc=AdghD3d1zCLx6K6Is3JawMq7J7aT5czzF4VRtD0yyS3zx_j8QyWFUDHzeyJsavGYxdI&_nc_ht=scontent.fhan2-5.fna&oh=03_AdTXiRA1usDVUVutinustO1g8senKi2hEmRz6CuAKBtf9Q&oe=6631EE6F ,,,,Bách,Duyệt
2024/03/18,Chuyện của Hà Nội,Thao Thu Giap,"| 18 .03 . 2024 - Nếu anh bỏ rơi em |   Nếu anh bỏ rơi em, không sao cả đâu. Em chỉ đau chút thôi. “Chút” có thể ít, mà cũng có thể là nhiều lắm. “Chút” có thể hết mau, mà cũng có thể là dai dẳng, mãi chẳng hết được.   Nếu anh bỏ rơi em lần một, không sao cả đâu. Chắc lúc ấy em trách anh vài ba câu, giận anh cùng lắm là mấy ngày. Anh dỗ ngọt một cái, em lại trở về dáng vẻ đáng yêu ban đầu, yêu anh như chưa hề cãi vã.   Nếu anh bỏ rơi em lần hai, em nghĩ, vẫn không sao cả đâu. Có thể em sẽ khóc, hờn anh bằng mấy lời không hay, nhưng rồi tin vào lời hứa “Lần sau anh sẽ không thế nữa đâu”. Và em lại yêu anh, tin anh, thậm chí có những lúc bị lừa dối, em vẫn cho rằng anh có lý do của riêng mình.   Nếu anh bỏ rơi em lần ba, chắc có lẽ em vẫn không sao cả đâu. Nhưng em buồn, buồn một mình mà sẽ không nói cho anh biết. Với cái tính bướng bỉnh của em, chắc em sẽ im lặng đấy. Im lặng buồn, im lặng xử lý cho xong cái việc em đang dở. Chắc anh chẳng biết em có chuyện gì đâu, anh nhỉ?   Nếu anh bỏ rơi em lần bốn, lần năm, có khi trái tim em chai sạn rồi anh ạ. Có anh cũng được, không có cũng chẳng sao. Anh bên cạnh em cũng được, bỏ rơi em cũng được. Bởi vì, nếu yêu em mà bỏ rơi em nhiều lần như thế, thà để em một mình còn hơn.   Một mình đau, một mình bị mắng, một mình buồn, một mình khóc.  Không hy vọng, không kỳ vọng, không nhớ nhung, không thất vọng.  Và rồi, sẽ đến ngày em tự mình rời đi với trái tim đầy vết xước. Nếu anh thắc mắc lý do em rời đi là gì, chắc em sẽ bảo: “Vì anh không thương em”.   Thương, thì không bỏ rơi em khi em gặp vấn đề. Thương, là dám nhìn thấy em khóc.   Bài 2:   | 18 . 03 . 2024 - Cho dù đêm nay em khóc |   Hà Nội đôi lúc khiến em mệt nhiều. Chẳng biết làm thế nào cho lòng bớt rối, em lại khóc. Người ta đôi mắt đáng thương nhất là đôi mắt của người đang khóc, chắc cũng đúng, em nhỉ?   Em của tôi, nghe này…   Tôi biết, cho dù đêm nay em khóc nức nở, bên em vẫn không có ai. Đó là sự thật phũ phàng. Em tự khóc, tự lau nước mắt. Mệt quá thì thiếp đi.   Tôi biết, cho dù đêm nay em khóc đẫm hết gối, sáng dậy vẫn phải tự dùng cái thìa ụp vào hai mắt cho bớt sưng. Nhìn mình xấu xí trong gương, thấy bản thân thật là thảm hại, em ạ.   Tôi biết, cho dù đêm nay em khóc sưng cả mắt, hôm sau vẫn phải bắt đầu ngày mới với một nụ cười thật tươi, đến chào mọi người như không có chuyện gì xảy ra cả. Thỉnh thoảng, có người còn tưởng em có chuyện gì vui. Nụ cười của em che đậy được nhiều thứ quá!  Chẳng ai biết em đã trải qua những gì. Khóc đến đau cả ngực, mà không bao giờ dám nói.   Mai lại là một ngày mới, bình thường, tươi vui, đúng không em?   Bài 3:   | 18 . 03 . 2024 - Mình sẽ không gọi điện về nhà, bởi vì |   Lên Hà Nội từ hồi mới mười tám, giờ cũng đã U30, nhưng có những lúc, mình không gọi điện về nhà đâu, mặc dù muốn lắm. Bởi vì…   Mình sợ bố mẹ nhìn thấy bộ dạng suy sụp, ủ rũ của mình mà xót. Ở nhà lại nghĩ ngợi không ngủ được. Bố mẹ lo cơm áo gạo tiền đã khổ, giờ mà còn phải lo cho cả mình nữa thì đau đầu thêm biết bao nhiêu.   Mình sợ bố mẹ nhìn thấy mình đau vì một người mình thương. Bố mẹ lúc nào cũng dặn: “Yêu ai cũng được, nhưng con phải hạnh phúc”. Chưa kịp nhìn thấy con hạnh phúc, đã nhìn thấy con đau, bố mẹ nào mà không nhói lòng?   Mình sợ bố mẹ nhìn thấy mắt mình sưng. Viện cớ là có con gì bay vào mắt nên dụi, bố mẹ chắc chắn không tin. Kiểu gì cũng biết mình thức khuya, ngủ không đủ, hoặc sẽ đoán già đoán non là mình khóc vì chuyện gì không vui.   Mình sợ bố mẹ sẽ vì mình mà không hạnh phúc. Lớn từng này, hiểu chuyện hơn, mình chỉ muốn bố mẹ được hạnh phúc thôi. Nếu mình làm gì không phải, khiến bố mẹ buồn thì mình có lỗi lắm.   Thế nên, mình không gọi về nhà.  Khóc thì khóc, buồn thì buồn, ấm ức thì ấm ức. Mình sẽ không gọi về nhà đâu. Nếu bố mẹ có lỡ gọi đúng lúc ấy, miệng mình vẫn sẽ nói dối là: “Hôm nay con vui lắm, bố mẹ ạ!”","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/423735539_1127283638499233_3686540363802409024_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF6WMveTz5T8JpD3xOnNj0e2TiRlu6dtlTZOJGW7p22VCWDw6gFN--5fyIjNYRLq6xhGWOY6ZJg7lTpBojJBG_F&_nc_ohc=crYPtC1kQxAAX9BtE4K&_nc_ht=scontent.fhan20-1.fna&oh=03_AdRoK4D1KdXDg-wU6CqzF9NV-1lTeOv_Zo__wk-4z0457A&oe=6631DD30 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/426179737_1780537712372463_9124015961259134193_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeELIVIcNfXBcnIXzbFZQkPn0V0LMez7CY7RXQsx7PsJjiACW2xzUoVqEQQIwnOUUXHg0yLWCpxOU3I7xj7hzKL8&_nc_ohc=m1cDbLa_AUsAX-f7_QD&_nc_ht=scontent.fhan20-1.fna&oh=03_AdS3wBs1WzGyrXQEvsGc4ca7FaMF9YV9R5eEUfSycfr5Ig&oe=6631E89F ",,,,Đạt,Duyệt
2024/03/18,Chuyện của Hà Nội,Khanh Huyen,Yêu công ty cả 4 ngày 🥰,https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/432557735_386657757460227_5351128536835489014_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHSTC2o4ZeT4uebk1kb-XwERbIPZMOFFyJFsg9kw4UXIqgIpkxrizog-8u8fntC6GDcSBp-5_86x8MgP7lmyyZB&_nc_ohc=NlAMP5zBUKkAX_mqq_M&_nc_ht=scontent.fhan2-4.fna&oh=03_AdT1tKSxHs8_gP6kU18j4Ytilp4EnV80zJaOPwIBRDXHBQ&oe=6631EF84 ,,,,Đạt,Duyệt
2024/03/18,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/100044106323019/posts/pfbid026tPPq3NgWT87PCE2tLSPHbUgUxQGCSfoE4m47twSg8hQoiSHoeqk2YBhRKgeocjwl/?,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02wpNcw4pfCHyVNBE7BRMcTRearDBfnqZQypj3or488jo1btWU7JA7tNnKkjiJsgtl,Đạt,Duyệt
2024/03/18,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02DMrKup9rF2Ynjfnc5DDdhWtW1Pxd1DP6notj8UxAuhEfg3zmqJmPw6GDK4k1VwE3l?__cft__[0]=AZWbANrxhDfRIANujtRggmU0ieQA-0dGdRNJcyQ8rgf4Dr-jY6oMM7thM3IKJN0slKgFK9cy6hJCJg3bxfe7T-gKsY6Ii3vBXyMX4ClAUe6UiwxCj6cHXO91rkge1wxel3o&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02CxvVcsUMEyfz9TtVfbw8gfxDt5GDC6R1SoLbVSrh4Gj1FThChzSffZ2sQpWKhkqJl,Đạt,Duyệt
2024/03/18,Chuyện của Hà Nội,Hoang Tuấn Anh,Tôi nghĩ phim này mà ra thì cả Hà Nội đi xem luôn 🙁 | Chú Hew  *đây là một sản phẩm của trí tưởng tượng,https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431096478_1109940783674865_6389636586737094682_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHw4L65cLXMX4XTeF3RqndE37c67eoBK7vftzrt6gEruy4V5wdNoJmaoZxDm-5h_H-qlAB1GGBaRagMXr-tJOXq&_nc_ohc=E4J_DLWZdIkAX_4bQiO&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSRLlmmk2L1Pq58EeFMo4MBW6Figl86RosOKTk60wNnmA&oe=6631DF99 ,,,,Đạt,Duyệt
2024/03/18,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02iG1Pm8Bj2B48mLMoHMUqsFwWQ43yACJKRWLbpAg8yYwAtoN1tRfns2ETEwuQKCs3l?__cft__[0]=AZVTDhNzbNXVtK741-Sxutgz2axNJwesVa6vFOxTYgNP2GTpn2L2s6MKpUUeePkpIkKwynzApSv7us1wjZxY_hpvfBcCGmoFboRKQ8KdIIOARsEkOWizv2V8w3FnlMSWSLU&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0eKSNZ1ssAvhB71cuRYetPKVfSFu6YWizqQR18MQ4SWubWA1buEHKiaqujCt1VsDSl,Đạt,Duyệt
